IdProductoBodega,IdProducto,producto_codigo,producto_nombre,IdUbicacion,ubicacion_codigo,IdProductoEstado,estado,Lote,lic_plate,filas_duplicadas,un_totales,primera_fecha,ultima_fecha
1261,253,WMS45,GUINDAS FRUTALIA CON TALLO 12/908GR 32OZ,371,2A3,1,BUEN ESTADO,2C2601,0,13,78.0,2026-02-06 12:11:50.377000,2026-03-20 06:28:29.200000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,294,1D3,1,BUEN ESTADO,CC2601,FU07555,12,24.0,2026-03-04 12:42:37.827000,2026-03-04 12:42:37.827000
1511,303,WMS92,MELOCOTON MIGUELS MITADES 6/2650GR 93.5OZ GALON,1038,1A1,1,BUEN ESTADO,24217,FU06050,10,94.0,2026-01-27 09:47:59.917000,2026-01-27 09:47:59.917000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,937,1B4,1,BUEN ESTADO,18.29124,0,10,60.0,2025-11-29 11:29:55,2025-11-29 11:29:55
281,57,WMS146,ACEITUNA RELLENA DE PIMIENTO EXCELENCIA 6/3000GR GALON,214,3B1,1,BUEN ESTADO,25148AG,FU07964,9,193.0,2026-03-19 09:18:06.297000,2026-03-19 09:18:06.297000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,812,1A3,1,BUEN ESTADO,2124625,FU06841,9,54.0,2026-02-12 12:20:37.400000,2026-02-12 12:20:37.400000
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,385,3C1,1,BUEN ESTADO,5175,0,9,54.0,2025-11-29 10:15:33,2025-11-29 12:15:31
671,135,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,67,1C4,1,BUEN ESTADO,75.34925,FU06663,9,53.0,2026-02-09 06:31:19.770000,2026-02-09 06:31:19.770000
485,97,WMS184,ATUN LATA EN AGUA COSTA BRAVA 32/170GR 6oz,1305,15A3,1,BUEN ESTADO,S78E2CBNNA1VAP,57000102,8,4992.0,2026-04-20 12:54:10.497000,2026-04-20 12:54:10.950000
1191,239,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,8,570.0,2025-11-28 17:40:58,2026-02-20 11:47:16.770000
686,138,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU06711,8,102.0,2026-02-10 10:16:44.460000,2026-02-10 10:16:44.460000
1361,273,WMS64,MAIZ DULCE KILLIOS 24/241 GRS 8.5OZ,655,1A1,1,BUEN ESTADO,E5F8014,0,8,86.0,2025-11-28 17:32:29,2025-11-28 17:32:29
686,138,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,0,8,48.0,2025-11-29 09:19:20,2025-11-29 10:41:08
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,311,2A3,1,BUEN ESTADO,CC2601,FU08215,8,16.0,2026-03-26 08:25:51.293000,2026-03-26 08:25:51.293000
1491,299,WMS89,CHAMPINONES KILLIOS 24/400GRMS 14.1OZ,796,4A4,8,REEMPACAR,891,FU06402,7,2520.0,2026-02-05 10:43:32.883000,2026-02-05 10:43:32.883000
2205,316,WMS283,ACEITE DE OLIVA VIRGEN EXTRA CON AROMA A AJO LA ESPANOLA 12/250 ML,532,4B3,1,BUEN ESTADO,02425,0,7,692.0,2025-11-29 13:35:38,2025-11-29 13:35:38
631,127,WMS210,SALSA KILLIOS-PREMIO DE TOMATE ARRABIATA 12/350GR,707,3A4,1,BUEN ESTADO,425031,0,7,593.0,2025-11-29 11:38:49,2025-11-29 12:34:33
216,44,WMS132,ACEITUNAS EXCELENCIA NEGRAS EN RODAJA 6/3000GRS 105.8OZ,793,4B3,16,MAL ESTADO,25076AG,FU07250,7,153.0,2026-02-24 08:20:55.250000,2026-02-24 08:20:55.250000
61,13,WMS102,ALCAPARRAS NONPAREILLES DON LAZARO 8/450GR,324,3B1,1,BUEN ESTADO,30042025102,FU08450,7,48.0,2026-04-09 13:13:09.793000,2026-04-09 13:13:09.793000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,349,1C2,1,BUEN ESTADO,CC2601,FU07373,7,48.0,2026-02-26 08:20:03.140000,2026-02-26 08:20:03.140000
1276,256,WMS48,PERAS VIDRIO MIGUELS MITADES FRASCO 12/908GR 32OZ,314,2D3,1,BUEN ESTADO,2224624,0,7,42.0,2025-11-28 17:34:01,2025-11-28 17:34:01
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,385,3C1,1,BUEN ESTADO,5161,FU07400,7,42.0,2026-02-27 09:09:41.893000,2026-02-27 09:09:41.893000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,293,1C3,1,BUEN ESTADO,CC2601,FU07552,7,13.0,2026-03-04 12:35:46.097000,2026-03-04 12:35:46.097000
510,102,WMS189,ATUN LATA EN ACEITE COSTA BRAVA 32/170GR 6OZ,1281,14A1,1,BUEN ESTADO,S78E2COYNA1VAP,57000095,6,4032.0,2026-04-20 12:54:11.277000,2026-04-20 12:54:11.560000
1426,286,WMS76,PEPINILLOS MIGUELS ENTEROS 24/215GR 7.5OZ,966,3C1,8,REEMPACAR,75.10326,FU08653,6,2640.0,2026-04-15 12:21:02.737000,2026-04-15 12:21:45.023000
2217,318,WMS285,ACEITE OLIVA VIRGEN EXTRA LA ESPANOLA SPRAY 8/200ML,422,1D5,1,BUEN ESTADO,02125,0,6,691.0,2025-11-28 13:55:50,2025-11-28 17:09:31
656,132,WMS215,VINAGRE BALSAMICO DE MODENA DON LAZARO 12/500ML,525,4C1,1,BUEN ESTADO,24051BS,FU06768,6,84.0,2026-02-11 08:43:06.173000,2026-02-11 08:43:06.173000
1176,236,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,6,81.0,2025-11-29 11:05:17,2025-11-29 11:24:31
1201,241,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,298,1D4,1,BUEN ESTADO,GS2511,FU04633,6,58.0,2025-12-05 14:02:35.723000,2025-12-05 14:02:35.723000
941,189,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,6,36.0,2025-11-29 09:22:02,2025-11-29 09:25:55
1431,287,WMS77,PEPINILLOS MIGUELS ROD. HAMBURGUESA 12/440GR 15.5OZ,246,4B4,1,BUEN ESTADO,75.34925,FU07011,6,36.0,2026-02-17 11:44:16.657000,2026-02-17 11:44:16.657000
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,385,3C1,1,BUEN ESTADO,5175,FU07399,6,36.0,2026-02-27 09:08:52.050000,2026-02-27 09:08:52.050000
686,138,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU07259,6,36.0,2026-02-24 08:39:33.857000,2026-02-24 08:39:33.857000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,242,4B3,1,BUEN ESTADO,2129525,0,6,36.0,2025-11-29 13:22:05,2025-11-29 13:22:05
186,38,WMS127,MOSTAZA DIJON DON LAZARO 12/350GR,116,1D1,1,BUEN ESTADO,395431,FU05375,6,35.0,2026-01-09 09:13:40.650000,2026-01-09 09:13:40.650000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,43,6A1,1,BUEN ESTADO,CS2601,FU08969,6,24.0,2026-04-23 11:49:42.467000,2026-04-23 11:49:42.467000
1201,241,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,6,12.0,2025-11-28 12:17:40,2025-11-28 12:17:40
741,149,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,428,2B2,1,BUEN ESTADO,24223,0,5,1266.0,2025-11-29 11:36:51,2025-11-29 11:45:28
1331,267,WMS59,MAIZ DULCE DE LA CIMA 24/241 GRS.,875,1D3,8,REEMPACAR,25206,FU05529,5,1200.0,2026-01-13 11:20:10.497000,2026-01-13 11:20:10.497000
316,64,WMS152,ACEITUNA EXCELENCIA R. ANCHOA 15/350 GR 12OZ,720,PICKING,1,BUEN ESTADO,25178AG,FU07809,5,765.0,2026-03-13 10:07:40.263000,2026-03-13 10:07:40.263000
1446,290,WMS80,ELOTITOS TIERNOS MIGUELS ENTEROS 24/200GR 7OZ,498,2D4,1,BUEN ESTADO,70.19125,0,5,504.0,2025-11-29 14:21:34.670000,2025-11-29 14:21:34.670000
686,138,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,878,1C4,1,BUEN ESTADO,DLF25428,FU07524,5,456.0,2026-03-04 08:02:01.853000,2026-03-04 08:02:01.853000
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,386,3D1,1,BUEN ESTADO,5175,FU07911,5,402.0,2026-03-18 09:23:39.227000,2026-03-18 09:23:39.227000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,332,3B3,1,BUEN ESTADO,2133025,FU04925,5,348.0,2025-12-16 13:22:17.020000,2025-12-16 13:22:17.020000
216,44,WMS132,ACEITUNAS EXCELENCIA NEGRAS EN RODAJA 6/3000GRS 105.8OZ,464,1B1,1,BUEN ESTADO,26034AG,FU08884,5,159.0,2026-04-21 10:34:46.827000,2026-04-21 10:34:46.827000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU05307,5,98.0,2026-01-06 12:43:58.277000,2026-01-06 12:43:58.277000
1336,268,WMS6,PALMITOS MIGUELS ENTEROS 24/200GR 7OZ,882,1C5,1,BUEN ESTADO,18.24725,0,5,84.0,2025-11-29 10:51:34,2025-11-29 10:51:34
1406,282,WMS72,GUINDAS FRUTALIA SIN TALLO 24/454GR 16OZ,348,1B2,1,BUEN ESTADO,6S2507,FU04652,5,60.0,2025-12-05 14:39:45.830000,2025-12-05 14:39:45.830000
1171,235,WMS328,HONGOS NAMEKO KILLIOS 12/250 GRS.,421,1C5,1,BUEN ESTADO,1270,0,5,58.0,2025-11-28 11:17:42,2025-11-29 14:09:24
1316,264,WMS56,MAIZ DULCE MIGUELS 24/425GR 15OZ,215,3C1,1,BUEN ESTADO,E2F8014,FU07124,5,55.0,2026-02-20 06:44:11.033000,2026-02-20 06:44:11.033000
1446,290,WMS80,ELOTITOS TIERNOS MIGUELS ENTEROS 24/200GR 7OZ,88,2D4,1,BUEN ESTADO,MM,FU05133,5,51.0,2025-12-26 07:42:31.340000,2025-12-26 07:42:31.340000
1511,303,WMS92,MELOCOTON MIGUELS MITADES 6/2650GR 93.5OZ GALON,1035,1A1,1,BUEN ESTADO,24210,FU08646,5,51.0,2026-04-15 11:36:55.707000,2026-04-15 11:36:55.707000
161,33,WMS121,PINA MIGUELS EN TROZOS 12/820GR 29OZ,53,1A1,1,BUEN ESTADO,2404826,FU07355,5,51.0,2026-02-26 06:37:15.213000,2026-02-26 06:37:15.213000
771,155,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU05321,5,40.0,2026-01-07 08:06:10.957000,2026-01-07 08:06:10.957000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,704,3B3,1,BUEN ESTADO,18.33424,0,5,30.0,2025-11-29 16:02:16,2025-11-29 16:02:16
186,38,WMS127,MOSTAZA DIJON DON LAZARO 12/350GR,116,1D1,1,BUEN ESTADO,395431,FU07729,5,30.0,2026-03-12 09:15:29.070000,2026-03-12 09:15:29.070000
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,385,3C1,1,BUEN ESTADO,5161,FU05116,5,30.0,2025-12-26 06:59:26.307000,2025-12-26 06:59:26.307000
1296,260,WMS52,"HIGO DE PRIMERA MIGUELS ENTERO LATA 6/1 GALON 3,115g",445,3C1,1,BUEN ESTADO,0918325,FU04979,5,15.0,2025-12-17 13:04:16.397000,2025-12-17 13:04:16.397000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,349,1C2,1,BUEN ESTADO,CC2501,FU06396,5,10.0,2026-02-05 08:30:50.637000,2026-02-05 08:30:50.637000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,349,1C2,1,BUEN ESTADO,CC2601,FU05835,5,10.0,2026-01-22 06:32:26.930000,2026-01-22 06:32:26.930000
396,80,WMS169,CHILE PIMIENTO KILLIOS 24/185 GR 6.5OZ,784,4A1,16,MAL ESTADO,23200CM,0,4,4755.0,2025-11-28 14:25:35,2025-11-29 13:08:55
2211,317,WMS284,ACEITE DE SESAMO AJONJOLI LA ESPANOLA 6/250 ML,778,3C4,1,BUEN ESTADO,06925,0,4,1464.0,2025-11-29 11:03:41,2025-11-29 11:04:01
36,8,WMS387,TOMATE DESHIDRATADO EN ACEITE KILLIOS-PREMIO 12/200GR,751,2D2,1,BUEN ESTADO,11042025105,0,4,1451.0,2025-11-29 06:57:34,2025-11-29 06:57:34
396,80,WMS169,CHILE PIMIENTO KILLIOS 24/185 GR 6.5OZ,773,3B3,16,MAL ESTADO,23200CM,0,4,1440.0,2025-11-28 14:25:35,2025-11-29 13:05:44
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,138,2B2,1,BUEN ESTADO,24249,FU05335,4,960.0,2026-01-07 08:44:07.690000,2026-01-07 09:08:53.050000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,134,2B1,1,BUEN ESTADO,24249,FU05309,4,948.0,2026-01-06 12:46:22.450000,2026-01-06 12:52:33.823000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU06380,4,930.0,2026-01-06 12:43:58.277000,2026-02-04 11:47:17.293000
1331,267,WMS59,MAIZ DULCE DE LA CIMA 24/241 GRS.,875,1D3,1,BUEN ESTADO,25206,FU07397,4,912.0,2026-01-15 12:51:40.293000,2026-02-27 09:05:06.087000
166,34,WMS122,PINA MIGUELS EN RODAJA 12/820GR 29OZ,56,1D1,1,BUEN ESTADO,2406426,FU08063,4,744.0,2026-03-20 12:14:51.317000,2026-03-20 12:47:14.867000
306,62,WMS150,ACEITUNA EXCELENCIA R.PIMIENTO 12/300 GR 10.5OZ,347,1A2,1,BUEN ESTADO,25254AG,FU04540,4,654.0,2025-12-04 16:47:17.407000,2025-12-04 16:47:17.407000
1356,272,WMS63,GUINDAS FRUTALIA CON TALLO 24/270GR 9.5OZ,488,2B2,1,BUEN ESTADO,9C2601,FU06498,4,540.0,2026-02-06 12:01:38.710000,2026-02-06 12:01:38.710000
46,10,WMS10,PACAYITAS MIGUELS 12/908GR 32OZ,360,1B5,1,BUEN ESTADO,mm,0,4,450.0,2025-11-28 16:50:48,2025-11-28 16:50:48
591,119,WMS203,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/250ML,696,3B1,1,BUEN ESTADO,26019F42,FU08135,4,438.0,2026-03-24 12:33:36.863000,2026-03-24 12:33:36.863000
446,90,WMS178,PALMITO MIGUELS EN RODAJAS 12/908GR 32OZ,376,2B4,1,BUEN ESTADO,MM,FU05123,4,426.0,2025-12-26 07:21:09.510000,2025-12-26 07:21:09.510000
451,91,WMS179,MERMELADA ADRIANNA FRESA 12/330GR 11.5OZ,286,1D1,1,BUEN ESTADO,28012030,FU08888,4,372.0,2026-04-21 10:39:42.907000,2026-04-21 10:39:42.907000
2235,321,WMS396,ACEITUNAS EXCELENCIA VERDES RELLENAS DE PASTA DE PIMIENTO POUCH 10/1700GR,932,1A3,1,BUEN ESTADO,25255AG,FU04827,4,318.0,2025-12-12 11:33:50.370000,2025-12-12 11:33:50.370000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,849,3B2,20,PRICESMART,2124625,FU06841,4,180.0,2026-02-12 12:20:37.400000,2026-02-12 12:20:37.400000
1511,303,WMS92,MELOCOTON MIGUELS MITADES 6/2650GR 93.5OZ GALON,1035,1A1,1,BUEN ESTADO,24214,FU08169,4,126.0,2026-03-25 09:49:35.557000,2026-03-25 09:49:35.557000
1511,303,WMS92,MELOCOTON MIGUELS MITADES 6/2650GR 93.5OZ GALON,1035,1A1,1,BUEN ESTADO,24216,FU08913,4,90.0,2026-04-22 09:14:58.967000,2026-04-22 09:14:58.967000
1511,303,WMS92,MELOCOTON MIGUELS MITADES 6/2650GR 93.5OZ GALON,1038,1A1,1,BUEN ESTADO,24214,FU07730,4,60.0,2026-03-12 09:16:12.920000,2026-03-12 09:16:12.920000
531,107,WMS193,DULCE DE LECHE LA CONDESA MANGA 30/1lbs.,372,2B3,1,BUEN ESTADO,HP1506/L2,FU05094,4,60.0,2025-12-23 12:16:31.413000,2025-12-23 12:16:31.413000
91,19,WMS109,MIEL LOS TILOS OSO 24/340GR 12OZ,513,3C3,1,BUEN ESTADO,8625,0,4,48.0,2025-11-28 11:44:49,2025-11-28 11:44:49
71,15,WMS105,GUINDA KILLIOS 24/227GR 8OZ,370,2D2,1,BUEN ESTADO,8S2601,FU08233,4,48.0,2026-03-27 06:57:30.753000,2026-03-27 06:57:30.753000
86,18,WMS108,MIEL LOS TILOS 24/730GR 25.8OZ,410,1D2,1,BUEN ESTADO,00626,FU06059,4,48.0,2026-01-27 10:50:12.027000,2026-01-27 10:50:12.027000
1481,297,WMS87,CHAMPINONES KILLIOS 24/184GRMS 4.5OZ,676,2B1,1,BUEN ESTADO,698,FU04529,4,48.0,2025-12-04 16:22:34.147000,2025-12-04 16:22:34.147000
1316,264,WMS56,MAIZ DULCE MIGUELS 24/425GR 15OZ,215,3C1,1,BUEN ESTADO,E2F8045,FU06191,4,48.0,2026-01-29 10:46:49.443000,2026-01-29 10:46:49.443000
1136,228,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,1.15825,0,4,48.0,2025-11-29 06:36:03,2025-11-29 06:36:03
1406,282,WMS72,GUINDAS FRUTALIA SIN TALLO 24/454GR 16OZ,348,1B2,1,BUEN ESTADO,MM332-23,0,4,44.0,2025-11-28 12:26:50,2025-11-28 12:26:50
1491,299,WMS89,CHAMPINONES KILLIOS 24/400GRMS 14.1OZ,677,2C1,1,BUEN ESTADO,707,FU05033,4,44.0,2025-12-18 14:38:33.320000,2025-12-18 14:38:33.320000
76,16,WMS106,GUINDA KILLIOS 24/454GR 16OZ,467,1A2,1,BUEN ESTADO,121-25,0,4,41.0,2025-11-28 14:32:20,2025-11-28 14:32:20
1491,299,WMS89,CHAMPINONES KILLIOS 24/400GRMS 14.1OZ,677,2C1,1,BUEN ESTADO,772,FU05853,4,29.0,2026-01-22 09:29:56.747000,2026-01-22 09:29:56.747000
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,385,3C1,1,BUEN ESTADO,5175,FU07911,4,24.0,2026-03-18 09:23:39.227000,2026-03-18 09:23:39.227000
1431,287,WMS77,PEPINILLOS MIGUELS ROD. HAMBURGUESA 12/440GR 15.5OZ,183,1C3,1,BUEN ESTADO,75.34925,FU05159,4,24.0,2025-12-26 13:46:03.757000,2025-12-26 13:46:03.757000
166,34,WMS122,PINA MIGUELS EN RODAJA 12/820GR 29OZ,55,1C1,1,BUEN ESTADO,1865,FU07051,4,24.0,2026-02-18 10:41:03.113000,2026-02-18 10:41:03.113000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,704,3B3,1,BUEN ESTADO,18.23825,0,4,24.0,2025-11-28 16:51:46,2025-11-28 16:51:46
586,118,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,61,1A3,1,BUEN ESTADO,25198F42,0,4,24.0,2025-11-29 07:32:49,2025-11-29 16:00:09
366,74,WMS161,GARBANZOS KILLIOS 12/800 GR 28OZ,75,2C1,1,BUEN ESTADO,191X,FU07813,4,23.0,2026-03-13 10:10:27.740000,2026-03-13 10:10:27.740000
1396,280,WMS70,HIGOS EN ALMIBAR ENTEROS MIGUELS LATA 12/850g 30oz,119,1C2,1,BUEN ESTADO,0915425,FU07488,4,22.0,2026-03-03 12:21:37.930000,2026-03-03 12:21:37.930000
216,44,WMS132,ACEITUNAS EXCELENCIA NEGRAS EN RODAJA 6/3000GRS 105.8OZ,463,1A1,1,BUEN ESTADO,26034AG,FU08580,4,15.0,2026-04-14 08:23:26.297000,2026-04-14 08:23:26.297000
516,104,WMS190,DULCE DE LECHE LA CONDESA CUBETA 4/5kg 176.37OZ,451,3A3,1,BUEN ESTADO,HP1510/L2,FU05100,4,10.0,2025-12-23 12:28:22.710000,2025-12-23 12:28:22.710000
651,131,WMS214,VINAGRE DE VINO TINTO MERLOT DON LAZARO 6/500ML,471,1A3,1,BUEN ESTADO,359511,0,4,10.0,2025-11-28 12:14:28,2025-11-29 12:03:30
1241,249,WMS41,GUINDA VERDE FRUTALIA 4/1 CUBETA 4256 GRS 150OZ,353,1C3,1,BUEN ESTADO,CV2601,FU08214,4,10.0,2026-03-26 08:24:55.480000,2026-03-26 08:24:55.480000
1211,243,WMS383,GUINDA FRUTALIA S/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,326,3D1,1,BUEN ESTADO,CS2601,FU06167,4,8.0,2026-01-29 07:00:22.543000,2026-01-29 07:00:22.543000
1211,243,WMS383,GUINDA FRUTALIA S/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,326,3D1,1,BUEN ESTADO,CS2601,FU08210,4,8.0,2026-03-26 08:19:59.347000,2026-03-26 08:19:59.347000
2247,323,WMS398,MANGO MIGUELS FRUTISIMAS 7/ 2 PACK 1280G,789,4B2,20,PRICESMART,80.13025,FU08524,4,7.0,2026-04-10 09:48:15.837000,2026-04-10 12:06:43.107000
691,139,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1548/L4,FU07013,4,6.0,2026-02-17 12:21:25.257000,2026-02-17 12:21:25.257000
481,97,WMS184,ATUN LATA EN AGUA COSTA BRAVA 32/170GR 6oz,1024,1A1,8,REEMPACAR,S78E2CBNN A1U3X,FU07869,3,5376.0,2026-03-17 09:15:58.637000,2026-03-17 09:15:58.637000
1485,297,WMS87,CHAMPINONES KILLIOS 24/184GRMS 4.5OZ,1454,PICKING,1,BUEN ESTADO,010,D2002024,3,5184.0,2026-04-15 11:51:17.210000,2026-04-15 11:51:17.210000
561,113,WMS199,ATUN LATA CON VEGETALES COSTA BRAVA 32/150 GR 5OZ,180,1D2,1,BUEN ESTADO,S78E2FLV8 AMUFA,FU07703,3,3664.0,2026-03-11 09:40:03.710000,2026-03-11 09:40:03.710000
31,7,WMS382,ALCACHOFA MARINADA KILLIOS 12/170 GRS,31,4A4,1,BUEN ESTADO,5122,0,3,2852.0,2025-11-29 08:48:27,2026-03-30 07:37:56.047000
1481,297,WMS87,CHAMPINONES KILLIOS 24/184GRMS 4.5OZ,679,2A2,1,BUEN ESTADO,698,0,3,2472.0,2025-11-29 07:46:44,2025-11-29 07:46:44
1316,264,WMS56,MAIZ DULCE MIGUELS 24/425GR 15OZ,726,1C1,1,BUEN ESTADO,E2F8055,F3000223,3,2040.0,2025-12-09 08:22:41.570000,2025-12-09 08:22:47.470000
345,69,WMS157,GARBANZO KILLIOS 24/400 GR 14OZ,1454,PICKING,1,BUEN ESTADO,188,540006678,3,1536.0,2025-09-26 11:37:56.107000,2025-09-26 11:37:56.107000
315,63,WMS151,ACEITUNA EXCELENCIA NEGRA S/H 12/350 GR 12OZ,1454,PICKING,1,BUEN ESTADO,26021AG,540007143,3,1380.0,2026-04-13 12:28:46.730000,2026-04-13 12:28:46.730000
460,92,WMS18,ESPARRAGOS VERDES MIGUELS VIDRIO 12/330GR 11.64OZ,1676,14A2,1,BUEN ESTADO,DLF25336,D2000254,3,1320.0,2025-08-02 08:11:09.277000,2025-08-02 08:11:23.337000
