IdProductoBodega,IdProducto,producto_codigo,producto_nombre,IdUbicacion,ubicacion_codigo,IdProductoEstado,estado,Lote,lic_plate,filas_duplicadas,un_totales,primera_fecha,ultima_fecha
1350,270,WMS61,MELOCOTON DE LA CIMA MITADES 12/820 GRS 29OZ,1454,PICKING,1,BUEN ESTADO,24247,540006845,3,1152.0,2025-10-28 12:15:36.290000,2025-10-28 12:15:36.290000
1341,269,WMS60,MAIZ DULCE DE LA CIMA 24/425 GRS 15OZ,968,3A2,1,BUEN ESTADO,5219,EM000064,3,1080.0,2025-12-30 13:40:33.937000,2026-01-07 08:29:52.597000
396,80,WMS169,CHILE PIMIENTO KILLIOS 24/185 GR 6.5OZ,414,1D3,1,BUEN ESTADO,24332CM,FU07428,3,1080.0,2026-02-28 07:35:50.783000,2026-02-28 07:35:50.783000
876,176,WMS259,ACEITUNA EXCELENCIA C/H KALAMATA 6/420G,87,2C4,1,BUEN ESTADO,25174AG,0,3,1064.0,2025-11-28 11:39:44,2025-11-28 11:39:44
481,97,WMS184,ATUN LATA EN AGUA COSTA BRAVA 32/170GR 6oz,701,3C2,1,BUEN ESTADO,S78E2CBNN A1UEH,FU08684,3,1008.0,2026-04-16 10:19:00.600000,2026-04-16 10:19:00.600000
1291,259,WMS50,ACEITE DE ORUJO DE OLIVA DON LAZARO 15/1 LT,745,2B1,8,REEMPACAR,26022E34,FU08444,3,900.0,2026-04-09 13:07:10.080000,2026-04-09 13:07:33.797000
2226,319,WMS286,ACEITE DE OLIVA VIRGEN EXTRA ORGANICO LA ESPANOLA 12/500 ML.,549,10A2,1,BUEN ESTADO,02125,56000043,3,900.0,2025-07-03 12:33:29.473000,2025-07-03 12:33:42.313000
1316,264,WMS56,MAIZ DULCE MIGUELS 24/425GR 15OZ,224,3D3,1,BUEN ESTADO,E2F8045,FU06408,3,864.0,2026-02-05 10:52:55.283000,2026-02-05 10:52:55.283000
201,41,WMS13,SALSA CHILTEPE BOTELLA MIGUELS 24/200GR,705,3C3,1,BUEN ESTADO,27.07026,FU07921,3,840.0,2026-03-18 11:12:41.660000,2026-03-18 11:12:41.660000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,133,2A1,1,BUEN ESTADO,24249,FU05308,3,816.0,2026-01-06 12:43:58.277000,2026-01-06 12:46:22.450000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,720,PICKING,1,BUEN ESTADO,24249,FU06490,3,768.0,2026-02-06 10:52:34.723000,2026-02-06 10:52:34.723000
1290,258,WMS5,ALCAPARRAS NONPAREILLES DON LAZARO 12/110GR,1454,PICKING,1,BUEN ESTADO,04062025104,D3001129,3,720.0,2025-12-23 09:14:56.077000,2025-12-23 09:14:56.077000
336,68,WMS156,ACEITUNA EXCELENCIA GORDAL R. PIMIENTO 12/340 GR 12OZ,897,2B4,1,BUEN ESTADO,25030AG,0,3,704.0,2025-11-29 16:27:37.447000,2025-11-29 16:27:37.447000
1196,240,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,25155AG,FU07734,3,648.0,2026-03-12 09:20:42.103000,2026-03-12 09:20:42.103000
471,95,WMS182,MERMELADA ADRIANNA MELOCOTON 12/330GR 11.5OZ,283,1A1,1,BUEN ESTADO,27012030,FU08887,3,627.0,2026-04-21 10:38:49.870000,2026-04-21 10:38:49.870000
456,92,WMS18,ESPARRAGOS VERDES MIGUELS VIDRIO 12/330GR 11.64OZ,828,2A2,1,BUEN ESTADO,DLF25334,0,3,529.0,2025-11-28 14:47:35,2025-11-29 12:56:33
626,126,WMS21,SALSA NOPAL VERDE MARIE SHARPS HABANERO 12/148ML 5OZ,683,2A3,1,BUEN ESTADO,N586,0,3,528.0,2025-11-28 16:40:55,2025-11-29 11:44:45
391,79,WMS167,MELOCOTON MIGUELS MITADES 12/820GR 29OZ,1035,1A1,8,REEMPACAR,24220,FU05745,3,504.0,2026-01-16 11:23:27.610000,2026-01-16 11:23:27.610000
341,69,WMS157,GARBANZO KILLIOS 24/400 GR 14OZ,78,2B2,1,BUEN ESTADO,258X,FU07820,3,468.0,2026-03-13 10:14:59.233000,2026-03-13 10:14:59.233000
676,136,WMS22,SALSA AHUMADA MARIE SHARPS HABANERO 12/148ML 5OZ,408,1B2,1,BUEN ESTADO,N890,FU07502,3,453.0,2026-03-03 12:45:49.117000,2026-03-03 12:45:49.117000
6,2,WMS218,ACEITE DE AGUACATE DON LAZARO 12/500 ML,844,3A1,1,BUEN ESTADO,01226,FU08883,3,427.0,2026-04-21 10:32:31.727000,2026-04-21 10:32:31.727000
586,118,WMS202,ACEITE OLIVA VIRGEN EXTRA DON LAZARO 12/1 LT,62,1B3,1,BUEN ESTADO,25198F42,0,3,408.0,2025-11-29 12:16:12,2025-11-29 12:16:12
161,33,WMS121,PINA MIGUELS EN TROZOS 12/820GR 29OZ,908,3A2,1,BUEN ESTADO,2406226,EM000103,3,360.0,2026-03-20 12:31:29.290000,2026-03-20 12:46:13.007000
866,174,WMS257,ACEITUNA EXCELENCIA CON HUESO 6/800GR 28OZ,508,3B2,1,BUEN ESTADO,25283AG,FU05037,3,354.0,2025-12-18 14:44:09.140000,2025-12-18 14:44:09.140000
251,51,WMS139,ACEITUNAS EXCELENCIA NEGRAS POUCH EN RODAJA 10/1700GRS,951,2D2,8,REEMPACAR,26015AG,E7000001,3,330.0,2026-03-26 10:52:40.313000,2026-03-26 10:52:40.487000
1356,272,WMS63,GUINDAS FRUTALIA CON TALLO 24/270GR 9.5OZ,488,2B2,1,BUEN ESTADO,9C2601,FU08965,3,300.0,2026-04-23 11:43:49.820000,2026-04-23 11:43:49.820000
76,16,WMS106,GUINDA KILLIOS 24/454GR 16OZ,383,3A1,1,BUEN ESTADO,6S2601,FU08240,3,288.0,2026-03-27 07:16:32.747000,2026-03-27 07:16:32.747000
941,189,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,774,3C3,1,BUEN ESTADO,70.06126,FU07927,3,276.0,2026-03-18 11:20:11.077000,2026-03-18 11:20:11.077000
416,84,WMS172,VEGETALES ENCURTIDOS MIGUELS 12/908GR 32OZ,448,3B2,1,BUEN ESTADO,74.23225,0,3,245.0,2025-11-28 17:42:17,2025-11-28 17:42:17
1431,287,WMS77,PEPINILLOS MIGUELS ROD. HAMBURGUESA 12/440GR 15.5OZ,246,4B4,1,BUEN ESTADO,75.06526,FU08190,3,204.0,2026-03-25 12:21:32.657000,2026-03-25 12:21:32.657000
476,96,WMS183,MERMELADA ADRIANNA NARANJA 12/330GR 11.5OZ,304,2B1,1,BUEN ESTADO,28012030,FU08589,3,198.0,2026-04-14 08:36:24.027000,2026-04-14 08:36:24.027000
196,40,WMS129,MOSTAZA DIJON CON MIEL DON LAZARO 12/200GR,635,7A1,21,NUEVA ERA,377918,0,3,168.0,2025-11-29 10:17:43,2025-11-29 10:17:43
671,135,WMS219,PEPINILLOS MIGUELS ENTEROS 12/908GR 32OZ,972,3A3,1,BUEN ESTADO,75.05626,FU07461,3,162.0,2026-03-03 09:03:07.283000,2026-03-03 09:03:07.283000
91,19,WMS109,MIEL LOS TILOS OSO 24/340GR 12OZ,513,3C3,1,BUEN ESTADO,02026,FU07473,3,144.0,2026-03-03 10:43:56.157000,2026-03-03 10:43:56.157000
345,69,WMS157,GARBANZO KILLIOS 24/400 GR 14OZ,1454,PICKING,1,BUEN ESTADO,188,540006682,3,144.0,2025-09-26 11:39:21.107000,2025-09-26 11:39:21.107000
216,44,WMS132,ACEITUNAS EXCELENCIA NEGRAS EN RODAJA 6/3000GRS 105.8OZ,792,4A3,16,MAL ESTADO,25097AG,FU07251,3,114.0,2026-02-24 08:21:34.670000,2026-02-24 08:21:34.670000
51,11,WMS100,CHAMPINONES KILLIOS EN RODAJA 6/2840GR 100.17OZ,1038,1A1,1,BUEN ESTADO,227397,FU08679,3,99.0,2026-04-16 10:06:18.767000,2026-04-16 10:06:18.767000
446,90,WMS178,PALMITO MIGUELS EN RODAJAS 12/908GR 32OZ,356,1B4,1,BUEN ESTADO,mm,0,3,96.0,2025-11-28 16:33:02,2025-11-28 16:33:02
931,187,WMS27,SALSA MARIE SHARPS EXOTICA 12/10OZ,177,1A2,1,BUEN ESTADO,M749,0,3,88.0,2025-11-29 10:36:01,2025-11-29 10:36:44
291,59,WMS148,ACEITUNA EXCELENCIA GORDAL ALINADA 6/800GR 28OZ,63,1C3,1,BUEN ESTADO,25157AG,0,3,86.0,2025-11-29 11:32:14,2025-11-29 11:32:14
316,64,WMS152,ACEITUNA EXCELENCIA R. ANCHOA 15/350 GR 12OZ,217,3A2,1,BUEN ESTADO,25178AG,FU08283,3,75.0,2026-03-30 07:41:06.697000,2026-03-30 07:41:06.697000
1211,243,WMS383,GUINDA FRUTALIA S/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,329,3C2,1,BUEN ESTADO,CS2601,FU08387,3,60.0,2026-04-09 06:39:16.743000,2026-04-09 06:39:16.743000
1216,244,WMS384,GUINDA FRUTALIA C/TALLO GALON CUBETA PLASTICA CAJA 4/4256GR 150OZ,397,3C4,1,BUEN ESTADO,CS2601,FU06750,3,48.0,2026-02-11 07:40:25.463000,2026-02-11 07:40:25.463000
766,154,WMS236,ACEITUNA EXCELENCIA DOYPACK C/HUESO 16/180 GR 6OZ,485,2C1,1,BUEN ESTADO,25267AG,FU05322,3,48.0,2026-01-07 08:07:25.880000,2026-01-07 08:07:25.880000
126,26,WMS115,MIEL LOS TILOS 24/500GR 17.6OZ,538,4D4,1,BUEN ESTADO,11325,FU04708,3,36.0,2025-12-09 13:16:23.957000,2025-12-09 13:16:23.957000
1316,264,WMS56,MAIZ DULCE MIGUELS 24/425GR 15OZ,215,3C1,1,BUEN ESTADO,E2F8095,FU07602,3,36.0,2026-03-06 13:11:55.467000,2026-03-06 13:11:55.467000
1356,272,WMS63,GUINDAS FRUTALIA CON TALLO 24/270GR 9.5OZ,488,2B2,1,BUEN ESTADO,9C2511,FU04642,3,36.0,2025-12-05 14:17:49.157000,2025-12-05 14:17:49.157000
1316,264,WMS56,MAIZ DULCE MIGUELS 24/425GR 15OZ,748,2A2,1,BUEN ESTADO,E2F8095,FU07735,3,36.0,2026-03-12 09:22:19.147000,2026-03-12 09:22:19.147000
1491,299,WMS89,CHAMPINONES KILLIOS 24/400GRMS 14.1OZ,677,2C1,1,BUEN ESTADO,772,FU06475,3,36.0,2026-02-06 09:48:56.887000,2026-02-06 09:48:56.887000
216,44,WMS132,ACEITUNAS EXCELENCIA NEGRAS EN RODAJA 6/3000GRS 105.8OZ,463,1A1,1,BUEN ESTADO,26034AG,FU08884,3,30.0,2026-04-21 10:34:46.827000,2026-04-21 10:34:46.827000
51,11,WMS100,CHAMPINONES KILLIOS EN RODAJA 6/2840GR 100.17OZ,1038,1A1,16,MAL ESTADO,079,FU08494,3,24.0,2026-04-10 09:29:49.270000,2026-04-10 09:29:49.270000
296,60,WMS149,ACEITUNA EXCELENCIA DOY PAC R PIMIENTO 16/180 GR 6OZ,484,2B1,1,BUEN ESTADO,25268AG,FU07410,3,24.0,2026-02-27 09:20:08.883000,2026-02-27 09:20:08.883000
296,60,WMS149,ACEITUNA EXCELENCIA DOY PAC R PIMIENTO 16/180 GR 6OZ,484,2B1,1,BUEN ESTADO,25268AG,FU05323,3,23.0,2026-01-07 08:08:21.070000,2026-01-07 08:08:21.070000
2241,322,WMS397,GARBANZOS KILLIOS 4/3PK 800 GR,772,3A3,1,BUEN ESTADO,191X,0,3,22.0,2026-02-02 14:39:23.513000,2026-02-02 14:39:23.513000
171,35,WMS123,PALMITOS MIGUELS ENTEROS 12/850GR 30OZ,704,3B3,1,BUEN ESTADO,18.34224,0,3,21.0,2025-11-29 10:48:52,2025-11-29 10:50:31
51,11,WMS100,CHAMPINONES KILLIOS EN RODAJA 6/2840GR 100.17OZ,1038,1A1,16,MAL ESTADO,079,FU08657,3,18.0,2026-04-16 06:17:19.827000,2026-04-16 06:17:19.827000
391,79,WMS167,MELOCOTON MIGUELS MITADES 12/820GR 29OZ,1035,1A1,1,BUEN ESTADO,24220,FU06814,3,18.0,2026-02-12 09:58:59.810000,2026-02-12 09:58:59.810000
736,148,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,829,2B2,1,BUEN ESTADO,DLF25145,FU06718,3,18.0,2026-02-10 10:35:54.513000,2026-02-10 10:35:54.513000
691,139,WMS222,OBLEAS CON AREQUIPE LA CONDESA 12/280 GRS,47,6A3,1,BUEN ESTADO,HP1511/L4,FU06963,3,18.0,2026-02-16 11:28:10.943000,2026-02-16 11:28:10.943000
401,81,WMS17,SALSA PICANTE MARIE SHARPS HABANERO 12/148ML 5OZ,345,1C1,1,BUEN ESTADO,N888,FU07698,3,18.0,2026-03-11 09:35:31.477000,2026-03-11 09:35:31.477000
1496,300,WMS9,COCTEL DE FRUTAS KIILLIOS 12/820GR 29OZ,404,1B1,1,BUEN ESTADO,25461,FU06492,3,18.0,2026-02-06 10:56:03.873000,2026-02-06 10:56:03.873000
1471,295,WMS85,ELOTITOS TIERNOS MIGUELS ENTEROS 12/440GR 15.5OZ,468,1B2,1,BUEN ESTADO,MM,FU05150,3,18.0,2025-12-26 12:03:23.880000,2025-12-26 12:03:23.880000
946,190,WMS273,PEPINILLOS KILLIOS 12/440 GRS.,808,1A2,1,BUEN ESTADO,75.07125,FU07864,3,18.0,2026-03-12 12:45:07.190000,2026-03-12 12:45:07.190000
311,63,WMS151,ACEITUNA EXCELENCIA NEGRA S/H 12/350 GR 12OZ,305,2C1,1,BUEN ESTADO,25162AG,FU07965,3,17.0,2026-03-19 09:26:31.963000,2026-03-19 09:26:31.963000
401,81,WMS17,SALSA PICANTE MARIE SHARPS HABANERO 12/148ML 5OZ,345,1C1,1,BUEN ESTADO,N739,F7000100,3,16.0,2025-12-18 13:46:22.777000,2025-12-18 13:46:22.777000
1381,277,WMS68,GUINDAS FRUTALIA SIN TALLO 12/908GR 32OZ,366,2D1,1,BUEN ESTADO,2S2508,FU04648,3,16.0,2025-12-05 14:32:35.340000,2025-12-05 14:32:35.340000
1506,302,WMS91,ALCACHOFA KILLIOS 12/390 GRS.13.8OZ A8,385,3C1,1,BUEN ESTADO,4233,FU06187,3,16.0,2026-01-29 10:38:36.203000,2026-01-29 10:38:36.203000
311,63,WMS151,ACEITUNA EXCELENCIA NEGRA S/H 12/350 GR 12OZ,305,2C1,1,BUEN ESTADO,25322AG,FU07810,3,14.0,2026-03-13 10:08:25.140000,2026-03-13 10:08:25.140000
516,104,WMS190,DULCE DE LECHE LA CONDESA CUBETA 4/5kg 176.37OZ,451,3A3,1,BUEN ESTADO,1548-L3,JM001180,3,12.0,2026-02-03 11:45:42.387000,2026-02-03 11:45:42.387000
686,138,WMS221,MANDARINA EN ALMIBAR MIGUELS 12/800GR,529,4C2,1,BUEN ESTADO,DLF25428,FU05484,3,11.0,2026-01-12 10:39:00.003000,2026-01-12 10:39:00.003000
2223,319,WMS286,ACEITE DE OLIVA VIRGEN EXTRA ORGANICO LA ESPANOLA 12/500 ML.,317,2C4,1,BUEN ESTADO,02125,0,3,10.0,2025-11-28 13:04:31,2025-11-28 13:04:31
1296,260,WMS52,"HIGO DE PRIMERA MIGUELS ENTERO LATA 6/1 GALON 3,115g",445,3C1,1,BUEN ESTADO,0918325,0,3,9.0,2025-11-28 13:09:49,2025-11-28 16:43:13
701,141,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,952,2A3,1,BUEN ESTADO,5501,0,3,9.0,2025-11-29 11:53:31,2025-11-29 11:53:31
461,93,WMS180,MERMELADA ADRIANNA HIGO 12/330GR,684,2B3,1,BUEN ESTADO,MM,FU05590,3,9.0,2026-01-13 13:58:16.730000,2026-01-13 13:58:16.730000
516,104,WMS190,DULCE DE LECHE LA CONDESA CUBETA 4/5kg 176.37OZ,451,3A3,1,BUEN ESTADO,HP1510/L2,FU04750,3,6.0,2025-12-10 13:40:43.530000,2025-12-10 13:40:43.530000
346,70,WMS158,GARBANZO DON LAZARO 24/400 GR 14OZ,21,3A1,21,NUEVA ERA,015P,0,3,6.0,2025-11-29 09:15:31,2025-11-29 09:15:31
1201,241,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,GC2511,FU05895,3,6.0,2026-01-23 06:42:39.927000,2026-01-23 06:42:39.927000
1421,285,WMS75,PEPINILLOS MIGUELS ENTEROS 12/440GR 15.5OZ,816,1A4,1,BUEN ESTADO,75.07125,FU08422,3,6.0,2026-04-09 11:10:47.077000,2026-04-09 11:10:47.077000
546,110,WMS196,MERMELADA TARRITO MONODOSIS VIDRIO MELOCOTON ADRIANNA 24/28 GR 1OZ,476,1B4,1,BUEN ESTADO,28022029,0,2,4194.0,2025-11-29 06:49:08,2025-11-29 06:49:08
1481,297,WMS87,CHAMPINONES KILLIOS 24/184GRMS 4.5OZ,680,2B2,1,BUEN ESTADO,698,FU05340,2,3888.0,2026-01-07 09:15:43.653000,2026-01-07 09:15:43.653000
1051,211,WMS303,FRASCOS DE VIDRIO MIEL 0.5KG,1035,1A1,1,BUEN ESTADO,,FU06155,2,3712.0,2026-01-28 14:29:47.377000,2026-01-28 14:29:47.377000
1491,299,WMS89,CHAMPINONES KILLIOS 24/400GRMS 14.1OZ,689,2C4,1,BUEN ESTADO,891,FU06364,2,2520.0,2026-02-04 10:56:33.890000,2026-02-04 10:56:33.890000
1311,263,WMS55,MAIZ DULCE MIGUELS 24/241GR 8.5OZ,244,4D3,1,BUEN ESTADO,E5F7305,FU08130,2,2472.0,2026-03-24 12:28:08.013000,2026-03-24 12:28:08.013000
256,52,WMS14,SALSA COBANERA BOTELLA MIGUELS 24/200 GR,781,3B5,1,BUEN ESTADO,78.02626,FU07324,2,2220.0,2026-02-25 10:08:13.177000,2026-02-25 10:08:13.177000
745,149,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,1296,14D4,1,BUEN ESTADO,24223,0,2,2160.0,2025-05-29 12:44:23,2025-05-29 12:44:23
1416,284,WMS74,GUINDAS FRUTALIA SIN TALLO 24/227GR 8OZ,290,1D2,1,BUEN ESTADO,8S2602,FU08954,2,2124.0,2026-04-23 11:31:45.840000,2026-04-23 11:31:45.840000
501,101,WMS188,SARDINAS COSTA BRAVA EN ACEITE DE OLIVA 12/190GR,444,3B1,1,BUEN ESTADO,12122024,FU08770,2,1965.0,2026-04-17 10:54:25.447000,2026-04-17 10:54:25.447000
556,112,WMS198,MERMELADA TARRITO MONODOSIS VIDRIO FRESA ADRIANNA 24/28 GR 1OZ,319,2A5,1,BUEN ESTADO,03032029,0,2,1946.0,2025-11-28 13:15:38,2025-11-28 13:16:15
151,31,WMS12,SALSA PICANTE MARIE SHARPS HABANERO 12/296ML 10OZ,885,2B1,1,BUEN ESTADO,N743,F7000098,2,1776.0,2025-12-18 13:46:23.043000,2025-12-18 13:46:23.043000
196,40,WMS129,MOSTAZA DIJON CON MIEL DON LAZARO 12/200GR,455,3A4,1,BUEN ESTADO,389568,0,2,1764.0,2025-11-28 17:37:31,2025-11-28 17:37:31
491,99,WMS186,ATUN VIDRIO CLARO COSTA BRAVA EN ACEITE DE OLIVA 12/230GR,409,1C2,1,BUEN ESTADO,01092023,FU07315,2,1497.0,2026-02-25 09:54:03.793000,2026-02-25 09:54:03.793000
461,93,WMS180,MERMELADA ADRIANNA HIGO 12/330GR,948,2A2,1,BUEN ESTADO,28012030,FU08595,2,1452.0,2026-04-14 09:12:48.980000,2026-04-14 09:12:48.980000
186,38,WMS127,MOSTAZA DIJON DON LAZARO 12/350GR,823,1D5,1,BUEN ESTADO,395431,FU08243,2,1410.0,2026-03-27 09:29:29.917000,2026-03-27 09:29:29.917000
2253,324,WMS399,JALAPENO EN ESCABECHE MIGUELS 24/200 GR 8OZ,706,3D3,1,BUEN ESTADO,82.06826,0,2,1409.0,2026-03-18 11:11:23.150000,2026-03-18 11:11:23.150000
1491,299,WMS89,CHAMPINONES KILLIOS 24/400GRMS 14.1OZ,685,2C3,1,BUEN ESTADO,891,FU05238,2,1296.0,2025-12-30 14:05:37.010000,2025-12-30 14:05:37.010000
531,107,WMS193,DULCE DE LECHE LA CONDESA MANGA 30/1lbs.,13,2A2,1,BUEN ESTADO,1582/L2,JM001225,2,1260.0,2026-04-07 13:17:50.787000,2026-04-07 13:17:50.787000
1416,284,WMS74,GUINDAS FRUTALIA SIN TALLO 24/227GR 8OZ,289,1C2,1,BUEN ESTADO,8S2501,FU08966,2,1248.0,2026-04-23 11:46:33.377000,2026-04-23 11:46:33.377000
730,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,2112,6A1,1,BUEN ESTADO,24232,D2000868,2,1200.0,2025-09-06 06:53:37.520000,2025-09-06 06:53:37.520000
641,129,WMS212,SALSA KILLIOS-PREMIO DE TOMATE CON ALBAHACA 12/350GR,699,3A2,1,BUEN ESTADO,225031,0,2,1157.0,2025-11-29 09:22:42.783000,2025-11-29 09:22:42.783000
26,6,WMS327,CHAMPINONES ENTEROS VIDRIO KILLIOS 12/250 GRS.,970,3C2,1,BUEN ESTADO,1269,0,2,1152.0,2025-11-29 10:56:28,2025-11-29 12:38:52
346,70,WMS158,GARBANZO DON LAZARO 24/400 GR 14OZ,1038,1A1,1,BUEN ESTADO,258X,FU08996,2,1140.0,2026-04-23 13:43:46.717000,2026-04-23 13:43:46.717000
705,141,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,1530,5C1,1,BUEN ESTADO,5501,540006433,2,1123.0,2025-08-14 12:18:50.620000,2025-08-14 12:18:50.620000
11,3,WMS297,ACEITUNA EXCELENCIA VERDE S/H 12/230 GRS.,528,4B2,1,BUEN ESTADO,25069AG,0,2,1075.0,2025-11-28 13:20:49,2025-11-28 13:20:49
391,79,WMS167,MELOCOTON MIGUELS MITADES 12/820GR 29OZ,125,1A4,1,BUEN ESTADO,25225,FU08694,2,1072.0,2026-04-16 10:33:52.403000,2026-04-16 10:33:52.403000
1331,267,WMS59,MAIZ DULCE DE LA CIMA 24/241 GRS.,101,3A3,1,BUEN ESTADO,25206,FU05529,2,1071.0,2026-01-13 11:20:10.497000,2026-03-20 09:16:07.507000
701,141,WMS224,ARVEJA KILLIOS 12/800GR 28.22 OZ,858,3C4,8,REEMPACAR,5501,FU08983,2,1068.0,2026-04-23 13:17:05.253000,2026-04-23 13:17:05.253000
1431,287,WMS77,PEPINILLOS MIGUELS ROD. HAMBURGUESA 12/440GR 15.5OZ,1038,1A1,8,REEMPACAR,75.06826,FU08976,2,1056.0,2026-04-23 12:03:32.617000,2026-04-23 12:03:32.617000
16,4,WMS298,ACEITUNA EXCELENCIA RELLENAS DE PASTA DE PIMIENTO 12/230 GRS.,527,4A2,1,BUEN ESTADO,25069AG,0,2,1020.0,2025-11-28 13:16:54,2026-03-30 07:37:25.373000
30,6,WMS327,CHAMPINONES ENTEROS VIDRIO KILLIOS 12/250 GRS.,232,3D5,1,BUEN ESTADO,1269,0,2,1020.0,2025-05-28 12:20:38,2025-05-28 12:56:24
1176,236,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0126825,0,2,996.0,2025-11-29 11:06:54,2025-11-29 11:06:54
1471,295,WMS85,ELOTITOS TIERNOS MIGUELS ENTEROS 12/440GR 15.5OZ,221,3A3,1,BUEN ESTADO,70.05126,FU08188,2,981.0,2026-03-25 12:20:12.620000,2026-03-25 12:20:12.620000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,146,2B4,1,BUEN ESTADO,24249,FU05333,2,960.0,2026-01-07 09:07:43.463000,2026-01-07 09:08:10.963000
726,146,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,137,2A2,1,BUEN ESTADO,24249,FU05332,2,960.0,2026-01-07 09:07:22.603000,2026-01-07 09:08:53.050000
451,91,WMS179,MERMELADA ADRIANNA FRESA 12/330GR 11.5OZ,286,1D1,1,BUEN ESTADO,28012030,FU08586,2,954.0,2026-04-14 08:30:55.803000,2026-04-14 08:30:55.803000
391,79,WMS167,MELOCOTON MIGUELS MITADES 12/820GR 29OZ,852,3A3,1,BUEN ESTADO,24230,FU05869,2,953.0,2026-01-22 11:22:56.083000,2026-01-22 11:22:56.083000
366,74,WMS161,GARBANZOS KILLIOS 12/800 GR 28OZ,79,2C2,1,BUEN ESTADO,337X,FU07910,2,921.0,2026-03-18 09:22:44.633000,2026-03-18 09:22:44.633000
